video_id,source,arm,protocol,repeat_index,frame_position,baseline_allocated_bytes,peak_allocated_bytes,incremental_peak_bytes
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090906,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090906,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090906,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090906,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090906,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090906,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090906,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090906,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090906,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090906,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090907,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090907,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090907,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090907,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090907,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090907,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090907,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090907,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090907,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090907,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090908,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090908,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090908,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090908,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090908,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090908,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090908,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090908,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090908,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090908,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090909,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090909,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090909,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090909,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090909,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090909,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090909,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090909,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090909,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090909,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090910,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090910,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090910,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090910,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090910,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090910,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090910,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090910,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090910,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090910,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090911,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090911,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090911,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090911,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090911,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090911,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090911,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090911,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090911,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090911,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090912,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090912,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090912,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090912,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090912,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090912,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090912,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090912,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090912,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090912,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090913,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090913,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090913,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090913,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090913,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090913,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090913,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090913,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090913,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090913,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090914,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090914,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090914,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090914,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090914,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090914,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090914,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090914,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090914,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090914,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090915,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090915,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090915,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090915,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090915,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090915,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090915,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090915,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090915,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,random_k16_seed2026090915,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440826,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440826,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440826,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440826,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440826,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440826,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440826,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440826,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440826,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440826,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440827,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440827,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440827,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440827,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440827,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440827,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440827,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440827,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440827,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440827,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440828,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440828,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440828,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440828,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440828,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440828,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440828,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440828,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440828,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440828,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440829,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440829,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440829,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440829,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440829,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440829,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440829,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440829,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440829,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440829,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440830,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440830,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440830,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440830,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440830,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440830,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440830,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440830,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440830,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440830,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440831,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440831,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440831,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440831,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440831,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440831,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440831,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440831,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440831,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:human_k16_seed440831,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:pretrained_k16,batch16,0,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:pretrained_k16,batch16,1,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:pretrained_k16,batch16,2,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:pretrained_k16,batch16,3,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:pretrained_k16,batch16,4,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:pretrained_k16,batch16,5,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:pretrained_k16,batch16,6,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:pretrained_k16,batch16,7,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:pretrained_k16,batch16,8,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,policy:pretrained_k16,batch16,9,,106403840,116162048,9758208
ETMD_av/CRA_1_color,ETMD_av,tome_r5,batch16,0,,106403840,176946176,70542336
ETMD_av/CRA_1_color,ETMD_av,tome_r5,batch16,1,,106403840,176946176,70542336
ETMD_av/CRA_1_color,ETMD_av,tome_r5,batch16,2,,106403840,176946176,70542336
ETMD_av/CRA_1_color,ETMD_av,tome_r5,batch16,3,,106403840,176946176,70542336
ETMD_av/CRA_1_color,ETMD_av,tome_r5,batch16,4,,106403840,176946176,70542336
ETMD_av/CRA_1_color,ETMD_av,tome_r5,batch16,5,,106403840,176946176,70542336
ETMD_av/CRA_1_color,ETMD_av,tome_r5,batch16,6,,106403840,176946176,70542336
ETMD_av/CRA_1_color,ETMD_av,tome_r5,batch16,7,,106403840,176946176,70542336
ETMD_av/CRA_1_color,ETMD_av,tome_r5,batch16,8,,106403840,176946176,70542336
ETMD_av/CRA_1_color,ETMD_av,tome_r5,batch16,9,,106403840,176946176,70542336
ETMD_av/CRA_1_color,ETMD_av,tome_r10,batch16,0,,106403840,174220288,67816448
ETMD_av/CRA_1_color,ETMD_av,tome_r10,batch16,1,,106403840,174220288,67816448
ETMD_av/CRA_1_color,ETMD_av,tome_r10,batch16,2,,106403840,174220288,67816448
ETMD_av/CRA_1_color,ETMD_av,tome_r10,batch16,3,,106403840,174220288,67816448
ETMD_av/CRA_1_color,ETMD_av,tome_r10,batch16,4,,106403840,174220288,67816448
ETMD_av/CRA_1_color,ETMD_av,tome_r10,batch16,5,,106403840,174220288,67816448
ETMD_av/CRA_1_color,ETMD_av,tome_r10,batch16,6,,106403840,174220288,67816448
ETMD_av/CRA_1_color,ETMD_av,tome_r10,batch16,7,,106403840,174220288,67816448
ETMD_av/CRA_1_color,ETMD_av,tome_r10,batch16,8,,106403840,174220288,67816448
ETMD_av/CRA_1_color,ETMD_av,tome_r10,batch16,9,,106403840,174220288,67816448
ETMD_av/CRA_1_color,ETMD_av,tome_r15,batch16,0,,106403840,171617280,65213440
ETMD_av/CRA_1_color,ETMD_av,tome_r15,batch16,1,,106403840,171617280,65213440
ETMD_av/CRA_1_color,ETMD_av,tome_r15,batch16,2,,106403840,171617280,65213440
ETMD_av/CRA_1_color,ETMD_av,tome_r15,batch16,3,,106403840,171617280,65213440
ETMD_av/CRA_1_color,ETMD_av,tome_r15,batch16,4,,106403840,171617280,65213440
ETMD_av/CRA_1_color,ETMD_av,tome_r15,batch16,5,,106403840,171617280,65213440
ETMD_av/CRA_1_color,ETMD_av,tome_r15,batch16,6,,106403840,171617280,65213440
ETMD_av/CRA_1_color,ETMD_av,tome_r15,batch16,7,,106403840,171617280,65213440
ETMD_av/CRA_1_color,ETMD_av,tome_r15,batch16,8,,106403840,171617280,65213440
ETMD_av/CRA_1_color,ETMD_av,tome_r15,batch16,9,,106403840,171617280,65213440
ETMD_av/CRA_2_color,ETMD_av,dense,batch16,0,,106403840,165781504,59377664
ETMD_av/CRA_2_color,ETMD_av,dense,batch16,1,,106403840,165781504,59377664
ETMD_av/CRA_2_color,ETMD_av,dense,batch16,2,,106403840,165781504,59377664
ETMD_av/CRA_2_color,ETMD_av,dense,batch16,3,,106403840,165781504,59377664
ETMD_av/CRA_2_color,ETMD_av,dense,batch16,4,,106403840,165781504,59377664
ETMD_av/CRA_2_color,ETMD_av,dense,batch16,5,,106403840,165781504,59377664
